"longitude","latitude","housingMedianAge","totalRooms","totalBedrooms","population","households","medianIncome","medianHouseValue","avgBedrooms","avgRooms","fold_id","preds","residuals"
-121.57,39.76,20,1384,257,557,232,2.0882,104900,1.10775862068966,5.96551724137931,1,88081.4084762011,16818.5915237989
-121.6,39.77,23,2263,497,1138,455,2.3403,87300,1.09230769230769,4.97362637362637,1,76032.8000976658,11267.1999023342
-121.56,39.52,9,818,197,358,197,1.7708,79500,1,4.15228426395939,1,110826.34945854,-31326.3494585401
-121.56,39.53,12,1733,421,1861,415,1.5771,65200,1.0144578313253,4.17590361445783,1,67815.9361250591,-2615.93612505915
-121.44,39.5,26,1652,325,790,292,3.0446,90800,1.11301369863014,5.65753424657534,1,88310.0847408949,2489.91525910507
-121.57,39.5,31,2023,469,1073,436,1.5714,56100,1.0756880733945,4.63990825688073,1,62530.4311922828,-6430.43119228275
-121.61,39.52,24,1610,324,909,323,1.8661,59800,1.0030959752322,4.98452012383901,1,66632.7279287298,-6832.72792872979
-121.55,39.5,26,3215,827,2041,737,1.0585,45100,1.12211668928087,4.36227951153324,1,64411.0417125581,-19311.0417125581
-121.55,39.48,41,461,107,284,90,2.2045,41800,1.18888888888889,5.12222222222222,1,57961.2546413643,-16161.2546413643
-121.53,39.44,26,1340,255,662,239,2.6071,57100,1.06694560669456,5.60669456066946,1,82123.5806731797,-25023.5806731797
-121.67,39.37,27,2599,502,1241,502,1.9943,86300,1,5.17729083665339,1,91688.0114586578,-5388.0114586578
-121.7,39.36,37,2330,495,1505,470,2.0474,56000,1.0531914893617,4.95744680851064,1,58141.1800789295,-2141.18007892948
-121.8,39.33,30,1019,192,501,185,2.5259,81300,1.03783783783784,5.50810810810811,1,90322.8861236572,-9022.88612365718
-120.46,38.09,16,3758,715,1777,615,3,122600,1.16260162601626,6.11056910569106,1,116952.694895841,5647.30510415926
-120.91,38.11,9,3585,680,1800,598,3.636,133100,1.1371237458194,5.99498327759197,1,138185.869462678,-5085.86946267841
-120.57,38.2,13,4110,847,1796,706,2.6417,122300,1.19971671388102,5.82152974504249,1,113137.600050244,9162.399949756
-120.34,38.23,10,3757,722,546,223,3.75,121400,3.23766816143498,16.847533632287,1,156415.487719197,-35015.4877191967
-120.33,38.26,13,2962,546,252,103,4.4063,155800,5.30097087378641,28.7572815533981,1,158466.097233159,-2666.09723315883
-122.05,39.34,44,1064,230,494,175,2.875,61500,1.31428571428571,6.08,1,63193.6127379896,-1693.61273798963
-122.01,39.21,39,1214,250,660,249,2.4559,75000,1.00401606425703,4.87550200803213,1,77477.9681374093,-2477.96813740932
-121.63,38.03,17,2549,596,1169,500,3.6694,209400,1.192,5.098,1,150825.153856794,58574.8461432055
-121.7,37.96,33,2396,452,1391,465,3.2813,151400,0.972043010752688,5.15268817204301,1,117249.11989786,34150.8801021396
-121.7,37.91,17,1962,291,825,267,4.8958,187100,1.08988764044944,7.34831460674157,1,274274.096069995,-87174.0960699953
-121.74,37.95,5,4980,774,2399,763,5.7104,186300,1.01441677588467,6.52686762778506,1,242123.378324328,-55823.3783243285
-121.6,37.91,13,2479,394,1075,350,5.1017,241400,1.12571428571429,7.08285714285714,1,232908.257716455,8491.74228354453
-121.82,38.02,46,176,43,101,40,2.2361,93800,1.075,4.4,1,91895.5676559383,1904.43234406166
-121.82,38.01,47,1265,254,587,247,2.6364,93500,1.02834008097166,5.12145748987854,1,117384.153406107,-23884.1534061074
-121.83,38,25,1710,288,799,259,4.8359,145300,1.11196911196911,6.6023166023166,1,169333.634366303,-24033.634366303
-121.83,38,8,2572,738,1384,684,1.7161,75800,1.07894736842105,3.76023391812865,1,139853.917124632,-64053.917124632
-121.87,38.02,31,3644,746,2229,678,3.1389,117800,1.10029498525074,5.37463126843658,1,122549.727526049,-4749.72752604853
-121.87,37.99,15,2203,312,1051,311,4.9783,163900,1.0032154340836,7.08360128617363,1,171022.828820052,-7122.82882005151
-121.9,38.01,16,2604,454,1696,481,4.6628,136000,0.943866943866944,5.41372141372141,1,140353.325452525,-4353.32545252499
-121.9,38,14,2677,368,1288,375,6.0497,177500,0.981333333333333,7.13866666666667,1,218107.983317658,-40607.9833176577
-121.92,38.01,7,1632,248,879,262,6.1237,166000,0.946564885496183,6.22900763358779,1,201884.426713703,-35884.4267137026
-121.94,38.03,27,1654,478,1141,420,1.4871,87100,1.13809523809524,3.93809523809524,1,100213.466178773,-13113.4661787735
-122.13,38.02,52,2378,508,940,451,2.9583,166000,1.12638580931264,5.27272727272727,1,137332.448517169,28667.5514828314
-122.13,38.01,51,1262,309,608,298,2.1974,139300,1.03691275167785,4.23489932885906,1,117966.292983495,21333.7070165049
-122.12,38.01,42,2225,367,864,381,4.1189,172400,0.963254593175853,5.83989501312336,1,170872.712383354,1527.28761664647
-122.1,38.02,28,4308,824,2086,776,3.6523,159700,1.06185567010309,5.55154639175258,1,137304.033694661,22395.9663053392
-122.07,38,37,978,202,462,184,3.625,156300,1.09782608695652,5.31521739130435,1,120713.694960209,35586.3050397915
-122.09,37.98,14,5381,871,2296,872,5.6875,211000,0.998853211009174,6.17087155963303,1,233447.846788822,-22447.8467888219
-122.1,37.96,25,1374,206,569,235,6.3699,235500,0.876595744680851,5.8468085106383,1,253689.001609353,-18189.0016093534
-122.06,37.95,36,2213,386,950,370,4.7386,186400,1.04324324324324,5.98108108108108,1,181216.748147078,5183.2518529222
-122.07,37.96,37,1217,199,552,194,5.0445,196200,1.02577319587629,6.27319587628866,1,187783.190800495,8416.80919950479
-122.06,37.99,17,1319,316,384,269,1.8229,137500,1.17472118959108,4.90334572490706,1,127877.017655387,9622.98234461271
-122.05,38,16,1085,217,356,232,2.3462,75000,0.935344827586207,4.67672413793103,1,139965.413868255,-64965.4138682548
-122.03,37.98,16,1209,477,627,482,1.3894,156300,0.989626556016598,2.50829875518672,1,90782.6370061487,65517.3629938513
-122.04,37.97,10,974,316,631,286,2.3152,140600,1.1048951048951,3.40559440559441,1,144011.205338643,-3411.20533864311
-122.03,38,25,3577,581,1753,593,5.7295,178300,0.979763912310287,6.03204047217538,1,200496.697842912,-22196.6978429118
-122.03,37.98,44,1254,252,498,217,3.4531,148900,1.16129032258065,5.77880184331797,1,126030.879117808,22869.1208821924
-122.01,37.98,29,2001,373,956,370,4.317,194000,1.00810810810811,5.40810810810811,1,159306.819156179,34693.1808438212
-122,37.98,32,1013,169,436,173,5.1118,226900,0.976878612716763,5.85549132947977,1,190124.887981724,36775.1120182758
-122.02,37.98,40,1797,401,756,369,2.8456,165500,1.08672086720867,4.86991869918699,1,146749.194630819,18750.805369181
-122,37.99,28,4035,641,1881,659,5.4607,192300,0.97268588770865,6.12291350531108,1,200829.502992422,-8529.50299242153
-121.99,37.98,23,2293,411,969,399,4.4536,184000,1.03007518796992,5.7468671679198,1,176381.929376599,7618.0706234008
-121.99,37.97,28,2839,428,1372,443,6.2135,217200,0.966139954853273,6.40857787810384,1,240060.896301224,-22860.8963012243
-121.97,37.97,26,1977,264,817,273,5.7512,240200,0.967032967032967,7.24175824175824,1,233447.846788822,6752.15321117814
-121.99,37.96,16,3324,479,1470,461,7.6166,260400,1.03904555314534,7.21041214750542,1,317659.53676298,-57259.5367629796
-122.04,37.96,16,2913,723,1705,693,2.9097,106300,1.04329004329004,4.2034632034632,1,145168.793555573,-38868.7935555728
-122.04,37.96,20,1143,346,578,298,2.2411,151800,1.16107382550336,3.83557046979866,1,148955.647864025,2844.35213597477
-122.02,37.96,25,2615,368,935,366,6.6727,305100,1.00546448087432,7.1448087431694,1,298585.069960988,6514.93003901158
-122.03,37.96,20,2636,691,1142,627,2.1083,162500,1.10207336523126,4.20414673046252,1,141309.516046455,21190.4839535452
-122.02,37.94,19,3192,612,1317,594,4.125,267100,1.03030303030303,5.37373737373737,1,203678.02820011,63421.9717998905
-122.01,37.94,26,1619,224,706,220,6.0704,268000,1.01818181818182,7.35909090909091,1,231760.304689984,36239.6953100161
-122.01,37.94,18,2077,298,937,292,6.3809,273600,1.02054794520548,7.11301369863014,1,263107.340565354,10492.6594346457
-122.05,37.93,5,4274,1153,1503,881,4.0473,266500,1.30874006810443,4.85130533484677,1,170206.996724843,96293.0032751566
-122.06,37.91,15,5393,1422,2133,1288,4.1612,232800,1.10403726708075,4.18711180124224,1,210649.089519571,22150.9104804294
-122.08,37.9,29,4133,770,1691,744,5.1097,288000,1.03494623655914,5.55510752688172,1,274049.804963922,13950.1950360776
-122.05,37.9,32,2676,484,986,473,4.6528,335700,1.02325581395349,5.65750528541226,1,255110.247864313,80589.7521356872
-122.05,37.89,37,1677,269,689,283,4.2625,310600,0.950530035335689,5.92579505300353,1,213495.0261502,97104.9738498005
-122.02,37.89,29,6349,858,2450,778,7.5,356200,1.10282776349614,8.16066838046273,1,432907.154578577,-76707.1545785765
-121.97,37.79,16,3873,484,1451,501,6.7857,341300,0.966067864271457,7.73053892215569,1,330649.366741557,10650.6332584431
-121.95,37.78,4,14652,2826,5613,2579,6.3942,356700,1.09577355564172,5.68127181077937,1,312899.691668717,43800.3083312828
-121.94,37.76,4,6875,1439,2889,1307,4.6932,356100,1.10099464422341,5.2601377199694,1,221350.240809899,134749.759190101
-121.92,37.74,8,452,51,140,43,12.5915,432400,1.18604651162791,10.5116279069767,1,497514.793893435,-65114.793893435
-121.98,37.74,8,2865,389,1376,417,7.9393,399300,0.932853717026379,6.8705035971223,1,380989.168669477,18310.8313305231
-122.02,37.84,34,1879,265,729,263,7.7072,443800,1.00760456273764,7.14448669201521,1,388209.784633253,55590.2153667473
-122.01,37.83,30,3917,549,1330,544,6.5617,386600,1.00919117647059,7.20036764705882,1,373777.415278023,12822.584721977
-121.95,37.81,5,7178,898,2823,907,9.0776,450400,0.990077177508269,7.91400220507166,1,477325.761604499,-26925.7616044993
-122.1,37.93,20,10212,1424,4083,1374,8.039,382200,1.03639010189229,7.43231441048035,1,376621.332841783,5578.66715821659
-122.11,37.89,32,2372,516,1067,492,4.3235,279500,1.04878048780488,4.82113821138211,1,244436.990206308,35063.0097936919
-122.11,37.88,37,4005,614,1602,606,6.4666,348200,1.01320132013201,6.60891089108911,1,356107.167485595,-7907.16748559475
-122.06,37.86,16,5187,1014,1512,986,4.4551,252400,1.02839756592292,5.2606490872211,1,238524.464780811,13875.535219189
-122.08,37.82,4,2045,237,830,252,11.3421,500001,0.94047619047619,8.11507936507937,1,496895.498701682,3105.50129831774
-122.14,37.85,27,9147,1276,3371,1269,7.3267,389900,1.00551615445232,7.2080378250591,1,377992.850327301,11907.1496726992
-122.14,37.84,24,2131,343,874,373,5.6349,355600,0.919571045576407,5.71313672922252,1,261469.751450584,94130.2485494157
-122.16,37.83,16,4596,705,1480,650,7.52,370200,1.08461538461538,7.07076923076923,1,406263.686422384,-36063.6864223843
-122.18,37.88,36,542,119,231,121,4.9,354200,0.983471074380165,4.47933884297521,1,232702.391151014,121497.608848986
-121.83,37.95,17,1133,244,716,235,2.875,162500,1.03829787234043,4.82127659574468,1,116930.452342194,45569.5476578065
-121.91,37.81,7,3477,416,1216,395,13.1499,500001,1.05316455696203,8.80253164556962,1,484804.216083457,15196.7839165431
-121.82,37.81,12,4711,659,2089,621,8.3209,485400,1.06119162640902,7.58615136876006,1,396026.35625366,89373.6437463405
-121.96,37.95,25,4026,791,1850,709,4.1483,181200,1.11565585331453,5.67842031029619,1,185078.468229968,-3878.46822996822
-122.01,37.92,18,2808,337,1038,337,8.3956,353600,1,8.33234421364985,1,421363.45142142,-67763.4514214198
-122.01,37.92,16,2638,345,1055,334,8.1163,365800,1.03293413173653,7.89820359281437,1,400187.486698483,-34387.4866984828
-121.91,37.93,13,1610,198,703,217,8.7059,329400,0.912442396313364,7.41935483870968,1,390992.297336254,-61592.2973362543
-122.2,37.96,9,6306,962,2581,911,6.7741,310700,1.05598243688255,6.92206366630077,1,299037.287080461,11662.712919539
-122.27,38.04,47,1685,405,835,372,2.3103,134500,1.08870967741935,4.52956989247312,1,112703.40949206,21796.5905079401
-122.36,38.03,32,2159,393,981,369,4.3173,175400,1.0650406504065,5.8509485094851,1,183480.656284648,-8080.65628464817
-122.27,38,15,1216,166,572,178,5.8418,240300,0.932584269662921,6.8314606741573,1,237210.622234798,3089.3777652022
-122.3,37.97,30,4030,772,1777,718,3.6393,184000,1.07520891364903,5.61281337047354,1,161987.72832333,22012.2716766703
-122.3,37.97,35,1811,377,911,340,3.375,149700,1.10882352941176,5.32647058823529,1,128607.521597151,21092.4784028494
-122.32,38.01,26,3054,492,1495,496,4.6944,171100,0.991935483870968,6.15725806451613,1,182400.93724641,-11300.9372464098
-122.31,38,29,3108,534,1687,516,4.3333,170800,1.03488372093023,6.02325581395349,1,161961.113725686,8838.88627431437
-122.37,37.95,32,1298,363,716,268,0.9797,76400,1.3544776119403,4.84328358208955,1,91731.374599247,-15331.374599247
-122.34,37.98,33,2014,410,1354,427,3.9773,131300,0.960187353629977,4.71662763466042,1,131344.420667739,-44.4206677392649
-122.32,37.97,33,1595,292,991,300,4.6937,134100,0.973333333333333,5.31666666666667,1,162402.678085786,-28302.6780857863
-122.32,37.97,33,1156,190,643,209,4.5,156600,0.909090909090909,5.5311004784689,1,168409.305956377,-11809.3059563769
-122.33,37.95,22,2099,569,1135,509,2.1915,120800,1.11787819253438,4.1237721021611,1,130666.845578357,-9866.8455783565
-122.34,37.95,44,1675,317,806,311,3.0694,135300,1.01929260450161,5.38585209003215,1,117484.528498793,17815.4715012073
-122.35,37.95,45,2142,431,1318,431,3.0737,111600,1,4.96983758700696,1,97681.6075390954,13918.3924609046
-122.36,37.95,38,1042,289,773,248,2.7714,104700,1.16532258064516,4.20161290322581,1,114188.650308561,-9488.65030856086
-122.36,37.94,43,369,107,371,111,1.6,79400,0.963963963963964,3.32432432432432,1,100306.034443272,-20906.0344432722
-122.37,37.94,40,1064,266,912,239,1.0521,69100,1.11297071129707,4.45188284518828,1,85285.3046379786,-16185.3046379786
-122.34,37.93,45,2225,486,1304,459,2.64,112100,1.05882352941176,4.84749455337691,1,105754.184223208,6345.81577679212
-122.31,37.93,36,2403,408,917,404,5.0399,253400,1.00990099009901,5.9480198019802,1,266641.358316392,-13241.358316392
-122.3,37.92,32,3943,605,1524,614,6.0677,321600,0.985342019543974,6.42182410423453,1,310974.167512531,10625.8324874686
-122.3,37.93,34,2254,357,715,306,4.5,304000,1.16666666666667,7.36601307189542,1,252195.125693745,51804.8743062546
-122.31,37.92,38,1250,236,631,279,3.724,220100,0.845878136200717,4.48028673835125,1,202501.738376105,17598.2616238954
-122.31,37.92,43,2116,407,900,361,4.1587,212200,1.12742382271468,5.86149584487535,1,239948.594305982,-27748.5943059824
-122.31,37.91,31,1432,348,681,348,2.7243,218100,1,4.11494252873563,1,210310.101495718,7789.8985042822
-122.3,37.91,40,2866,617,1305,589,3.6321,209100,1.04753820033956,4.86587436332767,1,209756.924331281,-656.924331280752
-122.3,37.9,37,2125,489,912,462,2.9219,217200,1.05844155844156,4.5995670995671,1,182491.920118193,34708.0798818072
-122.28,37.9,49,3191,516,1148,507,6.3538,333700,1.01775147928994,6.29388560157791,1,355786.264737124,-22086.2647371245
-124.19,41.78,15,3140,714,1645,640,1.6654,74600,1.115625,4.90625,1,75631.729902294,-1031.72990229401
-124.21,41.75,20,3810,787,1993,721,2.0074,66900,1.09153952843273,5.28432732316227,1,76607.4971964713,-9707.49719647127
-124.16,41.74,15,2715,569,1532,530,2.1829,69500,1.07358490566038,5.12264150943396,1,75631.729902294,-6131.72990229401
-119.97,38.94,26,1485,334,406,180,1.9667,84600,1.85555555555556,8.25,1,111022.262538843,-26422.2625388427
-119.97,38.93,24,856,185,388,108,3.1806,107200,1.71296296296296,7.92592592592593,1,102045.883965048,5154.11603495204
-119.98,38.96,25,2443,444,868,342,3.5417,114800,1.29824561403509,7.14327485380117,1,117962.994349185,-3162.99434918513
-119.96,38.94,19,1429,292,585,188,2.2589,131600,1.5531914893617,7.60106382978723,1,99470.7077395341,32129.2922604659
-119.96,38.94,27,1492,393,717,254,1.8906,104200,1.54724409448819,5.8740157480315,1,76612.5977028255,27587.4022971745
-119.98,38.93,28,1194,272,494,203,2.3281,85800,1.33990147783251,5.88177339901478,1,89289.2904685506,-3489.29046855058
-119.99,38.88,17,2807,529,675,251,2.7457,107800,2.10756972111554,11.1832669322709,1,135154.055353708,-27354.0553537083
-120.02,38.86,19,2429,459,883,300,3.017,97600,1.53,8.09666666666667,1,135652.341411654,-38052.3414116544
-120.16,39.04,18,2040,402,350,129,4.0313,126000,3.11627906976744,15.8139534883721,1,135790.672095951,-9790.67209595098
-121.04,38.81,11,3522,623,1456,544,3.93,163400,1.14522058823529,6.47426470588235,1,188384.246343833,-24984.2463438327
-120.84,38.81,11,1280,286,609,248,3.1635,132600,1.15322580645161,5.16129032258065,1,132746.771272863,-146.771272862825
-121.06,38.7,9,13255,1739,5001,1627,6.314,228900,1.06883835279656,8.14689612784266,1,300473.880273117,-71573.8802731173
-120.99,38.67,8,4913,744,2005,723,5.4413,187900,1.02904564315353,6.79529737206086,1,200748.745111585,-12848.745111585
-120.98,38.66,9,2073,404,916,373,3.225,163300,1.08310991957105,5.55764075067024,1,146671.257153726,16628.7428462744
-120.95,38.69,10,3421,563,1689,545,5.2032,217100,1.03302752293578,6.27706422018349,1,186457.87830677,30642.1216932304
-120.97,38.65,9,3707,602,1601,555,4.0714,300600,1.08468468468468,6.67927927927928,1,169423.453022774,131176.546977226
-120.93,38.65,12,2213,384,1097,351,4.5568,170100,1.09401709401709,6.3048433048433,1,170102.713366685,-2.71336668499862
-120.81,38.74,29,2259,482,1099,463,2.3314,121600,1.04103671706263,4.87904967602592,1,105288.856294707,16311.143705293
-120.7,38.69,13,4492,821,2093,734,4.0709,151700,1.11852861035422,6.11989100817439,1,155402.102723091,-3702.10272309076
-120.63,38.68,14,1821,316,769,266,3.0789,131700,1.18796992481203,6.84586466165414,1,134502.797192651,-2802.79719265125
-120.59,38.53,15,432,87,208,73,3.6125,1e+05,1.19178082191781,5.91780821917808,1,104790.014485878,-4790.01448587781
-119.77,36.73,44,1960,393,1286,381,2.1518,53000,1.03149606299213,5.14435695538058,1,57375.9368698363,-4375.93686983627
-119.78,36.73,52,1377,319,1280,259,1.2344,43300,1.23166023166023,5.31660231660232,1,55901.8253146173,-12601.8253146173
-119.77,36.74,20,1855,519,1091,443,1.5547,93900,1.17155756207675,4.18735891647855,1,71653.9892109184,22246.0107890816
-119.79,36.74,35,853,296,1228,289,1.0513,39600,1.0242214532872,2.95155709342561,1,60669.0137011998,-21069.0137011998
-119.8,36.74,25,1717,542,1343,471,0.799,51800,1.15074309978769,3.64543524416136,1,68789.0040758159,-16989.0040758159
-119.82,36.74,52,610,128,406,122,1.8967,43800,1.04918032786885,5,1,59257.6999207651,-15457.6999207651
-119.8,36.72,19,1334,336,1171,319,1.0481,48500,1.05329153605016,4.18181818181818,1,55883.7605843755,-7383.7605843755
-119.8,36.7,28,1592,304,962,282,1.3304,51300,1.07801418439716,5.64539007092199,1,59992.0163291154,-8692.01632911542
-119.69,36.73,30,2437,349,1005,380,7.2211,171700,0.918421052631579,6.41315789473684,1,217241.356514834,-45541.3565148341
-119.67,36.72,31,843,140,453,149,2.6875,153800,0.939597315436242,5.65771812080537,1,83709.8850086018,70090.1149913982
-119.72,36.71,7,2456,463,1350,424,3.0179,91600,1.09198113207547,5.79245283018868,1,86013.0361682467,5586.96383175331
-119.84,36.77,6,1853,473,1397,417,1.4817,72000,1.13429256594724,4.44364508393285,1,67097.0986704423,4902.90132955775
